,g_id_right,popTot,id,avg,lamb
2293,2672.0,127,21,54.10833333333334,0.018481441552441087
2294,2673.0,966,1875,0.7887962962962963,1.2677544312712759
2295,2674.0,457,196,6.6514917695473255,0.1503422141448513
2296,2675.0,868,270,5.4873096446700504,0.18223866790009252
2297,2676.0,39,6,168.10833333333332,0.005948545085014624
2300,2679.0,78,14,66.22916666666666,0.015099087763447627
2301,2682.0,35,8,129.08928571428572,0.007746576289943284
2304,2686.0,50,6,102.0,0.00980392156862745
2307,2693.0,16,6,182.55,0.005477951246233908
2309,2697.0,48,12,118.484375,0.008439931425557167
2310,2698.0,55,6,101.22916666666669,0.009878575838649926
2312,2700.0,57,6,234.05208333333331,0.004272553295651787
2316,2708.0,5,6,531.0,0.0018832391713747645
2318,2710.0,211,24,55.59444444444444,0.01798740881383032
2319,2711.0,216,104,13.418803418803419,0.07452229299363057
2320,2712.0,29,8,158.34722222222223,0.0063152355056573985
2321,2713.0,107,23,55.955729166666664,0.017871271001070416
2323,2715.0,32,11,110.68452380952382,0.009034686743748318
2325,2717.0,29,6,132.34375,0.007556080283353011
2328,2720.0,30,16,56.69642857142857,0.01763779527559055
2331,2723.0,23,7,139.02083333333334,0.0071931664918327585
2336,2728.0,27,22,41.67401960784314,0.02399576545315532
2340,2732.0,20,9,84.86111111111111,0.011783960720130932
2341,2735.0,3,6,470.58333333333337,0.0021250221356472463
2342,2736.0,44,6,240.9722222222222,0.004149855907780981
2343,2737.0,76,16,110.9375,0.009014084507042254
2344,2738.0,383,31,47.67460317460318,0.02097552855002497
2346,2740.0,8,6,43.854166666666664,0.02280285035629454
2347,2741.0,83,13,103.94444444444446,0.009620523784072688
2348,2742.0,126,13,98.67083333333333,0.010134707149191334
2353,2747.0,5,8,137.29166666666669,0.007283763277693474
2359,2753.0,36,8,140.525,0.007116171499733143
2363,2757.0,41,16,55.5625,0.01799775028121485
2364,2758.0,511,88,22.881205673758867,0.04370399070127857
2366,2760.0,42,8,216.6416666666667,0.004615917221217832
2367,2761.0,95,17,120.25520833333333,0.008315648144137901
2368,2762.0,43,10,175.96666666666664,0.0056828944875923475
2371,2765.0,65,8,59.708333333333336,0.01674808094905792
2375,2770.0,31,6,180.66666666666666,0.005535055350553506
2376,2771.0,35,9,138.9375,0.007197480881691408
2379,2774.0,390,510,3.0627934272300466,0.3264993293734432
2380,2775.0,1105,918,1.5652252906976745,0.6388856645385954
2381,2776.0,154,50,23.650641025641026,0.04228215205312373
2382,2777.0,44,7,94.59375,0.010571522960026428
2383,2778.0,75,15,84.02651515151514,0.011901005274309156
2387,2782.0,99,6,178.625,0.005598320503848845
2389,2784.0,77,7,135.76388888888889,0.007365728900255755
2394,2789.0,58,7,223.70833333333334,0.004470106165021419
2395,2790.0,75,31,54.188596491228076,0.01845406717927964
2396,2791.0,32,7,104.7361111111111,0.009547805330857978
2397,2793.0,37,6,226.22222222222226,0.004420432220039292
2398,2794.0,37,8,252.38541666666666,0.0039621940649634734
2399,2795.0,280,33,43.744791666666664,0.022859864269555902
2403,2801.0,428,37,32.02016129032258,0.03123032363682156
2404,2802.0,367,136,11.136054421768707,0.08979841172877215
2409,2809.0,29,6,167.625,0.005965697240865026
2413,2813.0,33,20,64.60000000000001,0.01547987616099071
2414,2814.0,199,25,59.42592592592593,0.016827672172016202
2416,2816.0,16,14,81.71969696969697,0.012236951886530083
2417,2817.0,34,11,119.23214285714286,0.00838700014976786
2419,2819.0,57,9,128.72395833333331,0.007768561602265832
2423,2824.0,225,17,87.25,0.011461318051575931
2424,2825.0,181,23,55.78472222222222,0.01792605502303
2432,2835.0,54,25,49.061403508771924,0.02038262113355981
2433,2836.0,29,11,75.08796296296296,0.013317713792465626
2435,2838.0,40,12,82.03703703703704,0.01218961625282167
2436,2839.0,52,16,50.96875,0.019619865113427344
2437,2840.0,25,7,218.01041666666669,0.004586936786277414
2438,2841.0,48,9,104.81944444444444,0.009540214654829734
2439,2842.0,58,26,72.775,0.013740982480247337
2444,2848.0,37,6,133.58333333333334,0.007485963817841546
2449,2856.0,9,6,120.96666666666667,0.008266740148801322
2451,2858.0,7,6,160.33333333333334,0.0062370062370062365
2455,2865.0,14,10,95.54761904761904,0.010465985546972341
2466,2884.0,24,9,117.21875,0.008531058384430818
2470,2891.0,32,9,100.31944444444444,0.009968157275370345
2477,2899.0,33,11,94.28125,0.010606562810739144
2478,2900.0,10,6,65.68055555555556,0.015225206174666949
2480,2904.0,2,6,316.4375,0.003160181710448351
2482,2906.0,99,17,93.6060606060606,0.01068306895435416
2483,2907.0,60,16,144.63194444444443,0.006914101886973641
2484,2908.0,181,26,50.03373015873016,0.019986517032160846
2485,2909.0,19,8,123.3125,0.008109477952356817
2486,2910.0,32,11,169.24166666666667,0.0059087104239499725
2492,2916.0,14,13,100.63541666666666,0.009936859538350069
2494,2923.0,2,12,62.98750000000001,0.015876165905933715
2502,2941.0,2,9,196.99166666666665,0.0050763568678878134
